DUID,TIME,REGION,REASON,REASON_old
DDPS1,2025-06-28 07:11:35,QLD1,INC QLD DEM 5PD 6295 MW > 30PD 6091 MW @ 0730 - 1GT+ST DB mode - ROC 1MW/min req SL,
CPP_3,2025-06-28 07:39:18,QLD1,Clinker deload-SL,
CPP_3,2025-06-28 07:40:46,QLD1,Valve stroking-SL,
MPP_1,2025-06-28 08:03:03,QLD1,QLD1 RRP CHANGE -87 (08:00 DS DI 28/06/25 08:05 VALUE 76 VS 07:55 P5 DI 28/06/25 08:05 VALUE 163) SL,
MPP_2,2025-06-28 08:03:03,QLD1,QLD1 RRP CHANGE -87 (08:00 DS DI 28/06/25 08:05 VALUE 76 VS 07:55 P5 DI 28/06/25 08:05 VALUE 163) SL,
W/HOE#2,2025-06-28 08:03:25,QLD1,Unit Shutdown - Avoid Rough Running Band Targets - SL,
MPP_1,2025-06-28 08:07:39,QLD1,Avoid Unit bouncing SL.,
MPP_2,2025-06-28 08:07:39,QLD1,Avoid Unit bouncing SL.,
CPP_3,2025-06-28 08:21:53,QLD1,Constraint Management,
CPP_4,2025-06-28 08:21:53,QLD1,Constraint Management,
MPP_1,2025-06-28 08:49:37,QLD1,QLD1 RRP CHANGE +20 (08:45 P5 DI 28/06/25 09:05 VALUE 85 VS 08:40 P5 DI 28/06/25 09:05 VALUE 65) SL,
MPP_2,2025-06-28 08:49:37,QLD1,QLD1 RRP CHANGE +20 (08:45 P5 DI 28/06/25 09:05 VALUE 85 VS 08:40 P5 DI 28/06/25 09:05 VALUE 65) SL,
BRAEMAR1,2025-06-28 09:16:17,QLD1,Change in price 30PD,
BRAEMAR3,2025-06-28 09:16:17,QLD1,Change in price 30PD,
CPP_3,2025-06-28 09:46:57,QLD1,Valve stroking-SL,
CPP_3,2025-06-28 10:08:35,QLD1,Valve stroking-SL,
CPP_3,2025-06-28 10:09:40,QLD1,Clinker deload-SL,
W/HOE#1,2025-06-28 11:34:30,QLD1,Updated Energy Limits - SL,
W/HOE#2,2025-06-28 11:34:30,QLD1,Updated Energy Limits - SL,
BRAEMAR6,2025-06-28 11:51:55,QLD1,1136A CHANGE IN 30MIN PD: QLD PRICE INCREASE SL,
BRAEMAR1,2025-06-28 12:01:55,QLD1,Change in price 30PD,
BRAEMAR3,2025-06-28 12:01:55,QLD1,Change in price 30PD,
CPP_4,2025-06-28 12:26:29,QLD1,Valve stroking-SL,
CPSA,2025-06-28 12:34:38,QLD1,Amended contract position - commit unit,
DDPS1,2025-06-28 13:14:48,QLD1,INC QLD DEM 5PD 4956 MW > 30PD 4790 MW @ 1330 SL,
DDPS1,2025-06-28 14:23:19,QLD1,Change in avail - Unit RTS profile Revised SL,
DDPS1,2025-06-28 14:55:08,QLD1,Change in avail - Unit RTS profile Revised SL,
GSTONE4,2025-06-28 15:00:13,QLD1,Mill -Mill Limit-SL,
W/HOE#1,2025-06-28 15:08:56,QLD1,CHANGE IN NSW AVAIL PD@1530 120MW: PD 1500 v PD 1530 - SL,
BRAEMAR1,2025-06-28 15:12:31,QLD1,Change in price 30PD,
BRAEMAR3,2025-06-28 15:12:31,QLD1,Change in price 30PD,
W/HOE#1,2025-06-28 15:35:34,QLD1,Updated Energy Limits - Manage SYC Levels - SL,
W/HOE#2,2025-06-28 15:35:34,QLD1,Updated Energy Limits - Manage SYC Levels - SL,
BRAEMAR6,2025-06-28 15:47:23,QLD1,1546A CHANGE IN 5MIN PD: QLD PRICE INCREASE SL,
GSTONE4,2025-06-28 16:00:15,QLD1,Mill -Mill Limit-SL,
GSTONE4,2025-06-28 16:02:34,QLD1,Mill -Mill Limit-SL,
BARRON-1,2025-06-28 16:03:56,QLD1,Constraint Managment - Q^^TR_CLHA_-900 - SL,
BARRON-2,2025-06-28 16:03:56,QLD1,Constraint Managment - Q^^TR_CLHA_-900 - SL,
KAREEYA1,2025-06-28 16:03:56,QLD1,Constraint Managment - Q^^TR_CLHA_-900 - SL,
KAREEYA2,2025-06-28 16:03:56,QLD1,Constraint Managment - Q^^TR_CLHA_-900 - SL,
KAREEYA3,2025-06-28 16:03:56,QLD1,Constraint Managment - Q^^TR_CLHA_-900 - SL,
KAREEYA4,2025-06-28 16:03:56,QLD1,Constraint Managment - Q^^TR_CLHA_-900 - SL,
BRAEMAR1,2025-06-28 16:14:09,QLD1,Change in price 5PD 16:30 $173.55 vs. $223.79 at 16:35,
BRAEMAR1,2025-06-28 16:18:19,QLD1,update t times,
MPP_1,2025-06-28 16:25:06,QLD1,Boiler Water/Steam Limitation,
MPP_2,2025-06-28 16:25:06,QLD1,Boiler Water/Steam Limitation,
W/HOE#1,2025-06-28 16:26:53,QLD1,Wiv 1 Start Signal - Mange SYC Levels - SL,
W/HOE#2,2025-06-28 16:26:53,QLD1,Wiv 1 Start Signal - Mange SYC Levels - SL,
BRAEMAR1,2025-06-28 16:40:36,QLD1,Change in price 5PD $223.40 at 16:45 vs. $284.92 at 18:00,
BRAEMAR1,2025-06-28 16:58:06,QLD1,Revise unit output based on ambient conditions,
DDPS1,2025-06-28 16:58:55,QLD1,Change in avail - ambient conditions SL,
BRAEMAR1,2025-06-28 17:19:43,QLD1,Revise unit output based on ambient conditions,
CPP_4,2025-06-28 17:31:25,QLD1,Coal CV-SL,
CALL_B_1,2025-06-28 18:50:18,QLD1,Intra Regional Constraint--SL,
CALL_B_2,2025-06-28 18:50:18,QLD1,Intra Regional Constraint--SL,
GSTONE2,2025-06-28 18:52:12,QLD1,Intra Regional Constraint--SL,
GSTONE4,2025-06-28 18:52:12,QLD1,Intra Regional Constraint--SL,
GSTONE5,2025-06-28 18:52:12,QLD1,Intra Regional Constraint--SL,
BRAEMAR1,2025-06-28 18:55:35,QLD1,"QLD 5PD demand increasing DI 19:10 from 7,260 MW to 7,329 MW SL",
CPP_3,2025-06-28 18:55:48,QLD1,manage intra-regional constraint - SL,
CPP_4,2025-06-28 18:55:48,QLD1,manage intra-regional constraint - SL,
CALL_B_1,2025-06-28 18:58:47,QLD1,Intra Regional Constraint--SL,
CALL_B_2,2025-06-28 18:58:47,QLD1,Intra Regional Constraint--SL,
GSTONE2,2025-06-28 18:59:42,QLD1,Intra Regional Constraint--SL,
GSTONE4,2025-06-28 18:59:42,QLD1,Intra Regional Constraint--SL,
GSTONE5,2025-06-28 18:59:42,QLD1,Intra Regional Constraint--SL,
W/HOE#1,2025-06-28 19:15:19,QLD1,Avoid Rough Running Band Forecast Targets - SL,
W/HOE#2,2025-06-28 19:15:19,QLD1,Avoid Rough Running Band Forecast Targets - SL,
MPP_1,2025-06-28 19:21:44,QLD1,Boiler Water/Steam Limitation,
MPP_2,2025-06-28 19:21:44,QLD1,Boiler Water/Steam Limitation,
W/HOE#2,2025-06-28 19:31:38,QLD1,Shutdown sequence - SL,
W/HOE#1,2025-06-28 19:34:21,QLD1,Manage VRE - SL,
CPP_4,2025-06-28 19:34:27,QLD1,Coal cv - SL,
CALL_B_1,2025-06-28 20:42:38,QLD1,Constraint management - - SL,
CALL_B_2,2025-06-28 20:42:38,QLD1,Constraint management - - SL,
BARRON-1,2025-06-28 20:42:46,QLD1,Constraint Management - #R033125_003_RAMP_V - SL,
BARRON-2,2025-06-28 20:42:46,QLD1,Constraint Management - #R033125_003_RAMP_V - SL,
KAREEYA1,2025-06-28 20:42:46,QLD1,Constraint Management - #R033125_003_RAMP_V - SL,
KAREEYA3,2025-06-28 20:42:46,QLD1,Constraint Management - #R033125_003_RAMP_V - SL,
KAREEYA4,2025-06-28 20:42:46,QLD1,Constraint Management - #R033125_003_RAMP_V - SL,
GSTONE2,2025-06-28 20:43:25,QLD1,Constraint management - - SL,
GSTONE4,2025-06-28 20:43:25,QLD1,Constraint management - - SL,
GSTONE5,2025-06-28 20:43:25,QLD1,Constraint management - - SL,
W/HOE#1,2025-06-28 20:47:51,QLD1,Avoid Rough Running Band Forecast Targets - SL,
STAN-1,2025-06-28 20:50:56,QLD1,Contraint Management Q_CS_0400 - SL,
STAN-2,2025-06-28 20:50:56,QLD1,Contraint Management Q_CS_0400 - SL,
STAN-3,2025-06-28 20:50:56,QLD1,Contraint Management Q_CS_0400 - SL,
STAN-4,2025-06-28 20:50:56,QLD1,Contraint Management Q_CS_0400 - SL,
BARRON-2,2025-06-28 21:09:27,QLD1,Constraint Management - #R033125_003_RAMP_V - SL,
STAN-1,2025-06-28 21:09:51,QLD1,Contraint Management Q_CS_0400 - SL,
STAN-2,2025-06-28 21:09:51,QLD1,Contraint Management Q_CS_0400 - SL,
STAN-3,2025-06-28 21:09:51,QLD1,Contraint Management Q_CS_0400 - SL,
STAN-4,2025-06-28 21:09:51,QLD1,Contraint Management Q_CS_0400 - SL,
CPP_3,2025-06-28 21:19:16,QLD1,Constraint Management,
CPP_4,2025-06-28 21:19:16,QLD1,Constraint Management,
BARRON-1,2025-06-28 21:22:10,QLD1,Avoid Short Shutdown - SL,
STAN-1,2025-06-28 21:28:33,QLD1,Contraint Management Q_CS_0400 - SL,
STAN-2,2025-06-28 21:28:33,QLD1,Contraint Management Q_CS_0400 - SL,
STAN-3,2025-06-28 21:28:33,QLD1,Contraint Management Q_CS_0400 - SL,
STAN-4,2025-06-28 21:28:33,QLD1,Contraint Management Q_CS_0400 - SL,
W/HOE#2,2025-06-28 21:33:21,QLD1,Unit start signal - SL,
TARONG#2,2025-06-28 21:35:51,QLD1,Contraint Management Q_CS_0400 - SL,
TARONG#3,2025-06-28 21:35:51,QLD1,Contraint Management Q_CS_0400 - SL,
TARONG#4,2025-06-28 21:35:51,QLD1,Contraint Management Q_CS_0400 - SL,
KAREEYA3,2025-06-28 21:37:46,QLD1,Cooling water - SL,
BARRON-2,2025-06-28 21:44:06,QLD1,Avoid Rough Running Band - SL,
GSTONE2,2025-06-28 21:46:12,QLD1,Constraint management - - SL,
GSTONE4,2025-06-28 21:46:12,QLD1,Constraint management - - SL,
GSTONE5,2025-06-28 21:46:12,QLD1,Constraint management - - SL,
CPSA,2025-06-28 21:46:51,QLD1,Market change - extend run,
CALL_B_1,2025-06-28 21:46:54,QLD1,Constraint management - - SL,
CALL_B_2,2025-06-28 21:46:54,QLD1,Constraint management - - SL,
GSTONE6,2025-06-28 21:47:54,QLD1,"Target below Minimum Safe Operating Level, responding pursuant to Rule 3.8.3A--SL",
BARRON-2,2025-06-28 21:48:47,QLD1,Start Profile Configuration - SL,
CPP_3,2025-06-28 21:53:55,QLD1,Managing constraints,
CPP_4,2025-06-28 21:53:55,QLD1,Managing constraints,
STAN-1,2025-06-28 21:54:47,QLD1,Contraint Management Q_CS_0400 - SL,
STAN-2,2025-06-28 21:54:47,QLD1,Contraint Management Q_CS_0400 - SL,
STAN-3,2025-06-28 21:54:47,QLD1,Contraint Management Q_CS_0400 - SL,
STAN-4,2025-06-28 21:54:47,QLD1,Contraint Management Q_CS_0400 - SL,
GSTONE2,2025-06-28 21:57:11,QLD1,"Target below Minimum Safe Operating Level, responding pursuant to Rule 3.8.3A--SL",
CALL_B_2,2025-06-28 22:01:56,QLD1,"Target below Minimum Safe Operating Level, responding pursuant to Rule 3.8.3A--SL",
CPP_4,2025-06-28 22:02:36,QLD1,Target at or below minimum safe operating level - SL,
GSTONE5,2025-06-28 22:06:46,QLD1,"Target below Minimum Safe Operating Level, responding pursuant to Rule 3.8.3A--SL",
CPP_4,2025-06-28 22:07:34,QLD1,Target at or below minimum safe operating level - SL,
GSTONE5,2025-06-28 22:13:17,QLD1,"Target at or above Minimum Safe Operating Level, responding pursuant to Rule 3.8.3A--SL",
CALL_B_1,2025-06-28 22:13:29,QLD1,"Target below Minimum Safe Operating Level, responding pursuant to Rule 3.8.3A--SL",
W/HOE#2,2025-06-28 22:14:07,QLD1,Constraint Management - Q^^TR_CLHA_-900 - SL,
CPP_3,2025-06-28 22:23:16,QLD1,Constraint Management,
CPP_4,2025-06-28 22:23:16,QLD1,Constraint Management,
BARRON-1,2025-06-28 22:29:32,QLD1,Avoid Rough Running Band - SL,
BARRON-2,2025-06-28 22:29:32,QLD1,Avoid Rough Running Band - SL,
KAREEYA2,2025-06-28 22:47:26,QLD1,Constraint Management - #R033125_003_RAMP_F - SL,
KAREEYA4,2025-06-28 22:47:26,QLD1,Constraint Management - #R033125_003_RAMP_F - SL,
BRAEMAR1,2025-06-28 22:48:03,QLD1,QLD 5PD decreasing DI 23:00 from $223.73 to $168.02 SL,
W/HOE#2,2025-06-28 22:49:41,QLD1,Constraint Management - Q^^TR_CLHA_-900 - SL,
W/HOE#2,2025-06-28 22:52:34,QLD1,SYC Level Management - SL,
BARRON-2,2025-06-28 23:04:14,QLD1,Avoid Rough Running Band - SL,
W/HOE#2,2025-06-28 23:04:14,QLD1,Avoid Rough Running Band - SL,
BARRON-1,2025-06-28 23:18:40,QLD1,Avoid Rough Running Band - SL,
CALL_B_1,2025-06-28 23:20:31,QLD1,"Target at or above Minimum Safe Operating Level, responding pursuant to Rule 3.8.3A--SL",
BRAEMAR1,2025-06-28 23:44:10,QLD1,QLD 5PD decreasing DI 00:05 from $244.59 to $163.45 SL,
LYA2,2025-06-28 01:03:17,VIC1,01:02~P~030 Increase in avail cap~301 plant limit lifted,
LYA2,2025-06-28 01:48:55,VIC1,01:48~P~030 Increase in avail cap~301 plant limit lifted,
LYA2,2025-06-28 02:09:56,VIC1,02:09~P~030 Increase in avail cap~301 plant limit lifted,
WKIEWA1,2025-06-28 03:48:36,VIC1,060 Increased water avail~604 inflow chg affecting pondage levels,
LNGS1,2025-06-28 06:48:38,VIC1,06:48:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
LNGS2,2025-06-28 06:48:38,VIC1,06:48:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
VPGS6,2025-06-28 06:59:55,VIC1,06:59:55 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS5,2025-06-28 07:04:02,VIC1,07:04:01 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS4,2025-06-28 07:04:23,VIC1,07:04:23 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS2,2025-06-28 07:09:16,VIC1,07:09:14 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS3,2025-06-28 07:09:36,VIC1,07:09:36 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS1,2025-06-28 07:09:58,VIC1,07:09:58 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS6,2025-06-28 07:10:20,VIC1,07:10:20 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS3,2025-06-28 07:12:20,VIC1,07:12:19 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS2,2025-06-28 07:12:51,VIC1,07:12:51 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS1,2025-06-28 07:36:54,VIC1,07:36:53 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
MORTLK11,2025-06-28 07:51:50,VIC1,INC QLD DEM 5PD 6036 MW > 30PD 5903 MW @ 0830 SL,
MURRAY,2025-06-28 07:58:28,VIC1,07:58:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
MURRAY,2025-06-28 08:03:24,VIC1,08:03:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY,
MURRAY,2025-06-28 08:13:58,VIC1,02:02:00 A VIC-NSW 30MIN PD Price Separation $106.95 LOWER THAN 30MIN PD 10:00@01:32 ($4.05) - SL,
LNGS1,2025-06-28 08:22:52,VIC1,08:22:39 A BOD DWGM PRICES,
LNGS2,2025-06-28 08:22:52,VIC1,08:22:39 A BOD DWGM PRICES,
MURRAY,2025-06-28 08:22:52,VIC1,08:22:39 A BOD DWGM PRICES,
VPGS1,2025-06-28 08:22:52,VIC1,08:22:39 A BOD DWGM PRICES,
VPGS2,2025-06-28 08:22:52,VIC1,08:22:39 A BOD DWGM PRICES,
VPGS3,2025-06-28 08:22:52,VIC1,08:22:39 A BOD DWGM PRICES,
VPGS4,2025-06-28 08:22:52,VIC1,08:22:39 A BOD DWGM PRICES,
VPGS5,2025-06-28 08:22:52,VIC1,08:22:39 A BOD DWGM PRICES,
VPGS6,2025-06-28 08:22:52,VIC1,08:22:39 A BOD DWGM PRICES,
LNGS1,2025-06-28 08:29:11,VIC1,08:26:00 A VIC-NSW 5MIN PD Price Separation $60.50 HIGHER THAN 5MIN PD 09:05@08:21 ($102.56) - SL,
MURRAY,2025-06-28 08:29:11,VIC1,08:26:00 A VIC-NSW 5MIN PD Price Separation $60.50 HIGHER THAN 5MIN PD 09:05@08:21 ($102.56) - SL,
VPGS1,2025-06-28 08:29:11,VIC1,08:26:00 A VIC-NSW 5MIN PD Price Separation $60.50 HIGHER THAN 5MIN PD 09:05@08:21 ($102.56) - SL,
VPGS2,2025-06-28 08:29:11,VIC1,08:26:00 A VIC-NSW 5MIN PD Price Separation $60.50 HIGHER THAN 5MIN PD 09:05@08:21 ($102.56) - SL,
VPGS3,2025-06-28 08:29:11,VIC1,08:26:00 A VIC-NSW 5MIN PD Price Separation $60.50 HIGHER THAN 5MIN PD 09:05@08:21 ($102.56) - SL,
VPGS4,2025-06-28 08:29:11,VIC1,08:26:00 A VIC-NSW 5MIN PD Price Separation $60.50 HIGHER THAN 5MIN PD 09:05@08:21 ($102.56) - SL,
VPGS5,2025-06-28 08:29:11,VIC1,08:26:00 A VIC-NSW 5MIN PD Price Separation $60.50 HIGHER THAN 5MIN PD 09:05@08:21 ($102.56) - SL,
VPGS6,2025-06-28 08:29:11,VIC1,08:26:00 A VIC-NSW 5MIN PD Price Separation $60.50 HIGHER THAN 5MIN PD 09:05@08:21 ($102.56) - SL,
WKIEWA1,2025-06-28 08:42:32,VIC1,070 Reduced water avail~701 Pondage limitations,
MURRAY,2025-06-28 08:44:53,VIC1,08:40:03 A VIC-NSW 5MIN ACTUAL Price Separation $52.84 HIGHER THAN 5MIN PD 08:45@08:36 ($119.40) - SL,
WKIEWA1,2025-06-28 08:46:36,VIC1,070 Reduced water avail~701 Pondage limitations,
YWPS1,2025-06-28 08:58:24,VIC1,Adj avail line switch SL,
MURRAY,2025-06-28 08:58:40,VIC1,08:55:04 A VIC 5MIN ACTUAL Price $51.83 LOWER THAN 5MIN PD 09:00@08:51 ($160.00) - SL,
MURRAY,2025-06-28 09:01:36,VIC1,09:01:30 P MANAGE SMALL UNECONOMIC MARGINAL TARGETS - REBID ECONOMIC MINIMUM LOADING VALUE - SL,
MURRAY,2025-06-28 09:31:31,VIC1,09:31:30 P MANAGE SMALL UNECONOMIC MARGINAL TARGETS - REBID ECONOMIC MINIMUM LOADING VALUE - SL,
LNGS1,2025-06-28 09:42:29,VIC1,09:02:00 A VIC-NSW 30MIN PD Price Separation $91.73 HIGHER THAN 30MIN PD 10:30@08:32 ($138.91) - SL,
MURRAY,2025-06-28 09:42:29,VIC1,09:02:00 A VIC-NSW 30MIN PD Price Separation $91.73 HIGHER THAN 30MIN PD 10:30@08:32 ($138.91) - SL,
VPGS5,2025-06-28 09:42:40,VIC1,09:42:39 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
MURRAY,2025-06-28 09:52:55,VIC1,09:51:00 A VIC 5MIN PD Price $50.72 HIGHER THAN 5MIN PD 10:10@09:46 ($292.68) - SL,
MURRAY,2025-06-28 09:58:12,VIC1,09:02:00 A VIC-NSW 30MIN PD Price Separation $48.21 HIGHER THAN 30MIN PD 11:30@08:32 ($56.62),
WKIEWA1,2025-06-28 10:03:40,VIC1,070 Reduced water avail~701 Pondage limitations,
MORTLK11,2025-06-28 10:05:05,VIC1,INC VIC DEM 5PD 5945 MW > 30PD 5884 MW @ 1030 SL,
NPS,2025-06-28 10:07:38,VIC1,Adj band change in VIC RRP 5ME 1015 $288.2 v $242 at 5ME 1005 PD run SL,
MURRAY,2025-06-28 10:08:31,VIC1,10:08:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
YWPS1,2025-06-28 10:34:47,VIC1,Adj avail revised line switching timetable SL,
AGLSOM,2025-06-28 10:36:30,VIC1,010 Unexpected/plant limits~112 redist across portfolio,
DARTM1,2025-06-28 10:36:30,VIC1,010 Unexpected/plant limits~112 redist across portfolio,
EILDON1,2025-06-28 10:36:30,VIC1,010 Unexpected/plant limits~112 redist across portfolio,
EILDON2,2025-06-28 10:36:30,VIC1,010 Unexpected/plant limits~112 redist across portfolio,
MCKAY1,2025-06-28 10:36:30,VIC1,010 Unexpected/plant limits~112 redist across portfolio,
MCKAY1,2025-06-28 10:47:19,VIC1,010 Unexpected/plant limits~avoid rough running band,
MORTLK11,2025-06-28 10:54:40,VIC1,DEC SA Semi-scheduled 5PD 271 MW < 30PD 315 MW @ 1130 SL,
MURRAY,2025-06-28 11:00:03,VIC1,10:32:00 A VIC-NSW 30MIN PD Price Separation $24.09 HIGHER THAN 30MIN PD 12:30@10:02 ($64.27) - SL,
MURRAY,2025-06-28 11:27:45,VIC1,11:25:04 A VIC 5MIN ACTUAL Price $44.59 HIGHER THAN 5MIN PD 11:30@11:21 ($206.74) - SL,
MORTLK11,2025-06-28 11:29:13,VIC1,constraint management - N^^V_NIL_1 SL,
YWPS2,2025-06-28 11:33:51,VIC1,adj avail revised mill limit SL,
NPS,2025-06-28 11:52:28,VIC1,Adj avail bands portfolio redist line switch SL,
YWPS1,2025-06-28 11:52:28,VIC1,Adj avail bands portfolio redist line switch SL,
YWPS2,2025-06-28 11:55:14,VIC1,adj avail revised mill limit SL,
YWPS2,2025-06-28 12:15:45,VIC1,adj avail revised mill limit SL,
MURRAY,2025-06-28 12:28:24,VIC1,12:28:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
NPS,2025-06-28 12:35:45,VIC1,Adj avail bands portfolio redist line switch SL,
YWPS1,2025-06-28 12:35:45,VIC1,Adj avail bands portfolio redist line switch SL,
MURRAY,2025-06-28 12:39:10,VIC1,12:02:00 A VIC-NSW 30MIN PD Price Separation $61.78 HIGHER THAN 30MIN PD 15:30@11:32 ($83.48) - SL,
MURRAY,2025-06-28 12:52:49,VIC1,12:51:00 A VIC 5MIN PD Price $61.11 LOWER THAN 30MIN PD 13:10@12:33 ($88.58) - SL,
LNGS1,2025-06-28 13:03:27,VIC1,13:03:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
LNGS2,2025-06-28 13:03:27,VIC1,13:03:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
LNGS1,2025-06-28 13:38:25,VIC1,13:38:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
LNGS2,2025-06-28 13:38:25,VIC1,13:38:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
AGLSOM,2025-06-28 13:38:34,VIC1,010 Unexpected/plant limits~Demin water limitation,
LNGS1,2025-06-28 13:40:54,VIC1,13:39:57 P LAVERTON GT11/12 RETURN TO SERVICE - REBALANCE PORTFOLIO,
LNGS2,2025-06-28 13:40:54,VIC1,13:39:57 P LAVERTON GT11/12 RETURN TO SERVICE - REBALANCE PORTFOLIO,
MURRAY,2025-06-28 13:40:54,VIC1,13:39:57 P LAVERTON GT11/12 RETURN TO SERVICE - REBALANCE PORTFOLIO,
YWPS1,2025-06-28 14:27:45,VIC1,Adj avail line switching revised SL,
MURRAY,2025-06-28 14:33:25,VIC1,14:33:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
NPS,2025-06-28 14:45:45,VIC1,Adj band change in NSW RRP HHE 0300 $174.9 v $240.9 at HHE 1500 PD run,
MURRAY,2025-06-28 15:06:31,VIC1,15:06:30 P MANAGE SMALL UNECONOMIC MARGINAL TARGETS - REBID ECONOMIC MINIMUM LOADING VALUE - SL,
MURRAY,2025-06-28 15:09:00,VIC1,15:03:00 A NSW 30MIN PD Price $15.99 LOWER THAN 30MIN PD 16:30@14:33 ($145.74) - SL,
WKIEWA1,2025-06-28 15:25:57,VIC1,060 Increased water avail~601 Pondage limitations,
MURRAY,2025-06-28 15:46:30,VIC1,15:46:30 P MANAGE SMALL UNECONOMIC MARGINAL TARGETS - REBID ECONOMIC MINIMUM LOADING VALUE - SL,
YWPS2,2025-06-28 15:48:59,VIC1,Adj avail revised mill limit SL,
DARTM1,2025-06-28 15:57:02,VIC1,050 Chg in unit operation~502 ensure units stable,
AGLSOM,2025-06-28 16:03:32,VIC1,010 Unexpected/plant limits~106 Aux/Plant failure,
WKIEWA1,2025-06-28 16:32:36,VIC1,070 Reduced water avail~701 Pondage limitations,
NPS,2025-06-28 16:35:00,VIC1,"Adj bands - chg in mainland demand for DI 16:40, 24377 vs 24196 MW at DI 16:35 P5 run SL",
MORTLK11,2025-06-28 16:35:09,VIC1,INC VIC DEM 5PD 6379 MW > 30PD 6112 MW @ 1700 SL,
MORTLK12,2025-06-28 16:35:09,VIC1,INC VIC DEM 5PD 6379 MW > 30PD 6112 MW @ 1700 SL,
MURRAY,2025-06-28 16:44:14,VIC1,16:41:00 A NSW-VIC 5MIN PD Price Separation $32.06 HIGHER THAN 30MIN PD 16:50@16:33 ($48.14) - SL,
LNGS1,2025-06-28 16:50:50,VIC1,16:50:49 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-06-28 16:51:17,VIC1,16:51:16 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS1,2025-06-28 16:51:48,VIC1,16:51:48 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS5,2025-06-28 16:52:37,VIC1,16:52:37 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS6,2025-06-28 16:53:11,VIC1,16:53:10 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
AGLSOM,2025-06-28 17:03:37,VIC1,010 Unexpected/plant limits~De-min water limits,
NPS,2025-06-28 17:11:23,VIC1,"Adj bands - chg in NSW P5 sched avail for DI 17:15, 11396 vs 11526 MW at DI 17:10 P5 run SL",
VPGS3,2025-06-28 17:11:27,VIC1,17:11:26 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS4,2025-06-28 17:12:10,VIC1,17:12:09 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS2,2025-06-28 17:18:26,VIC1,17:18:11 P VPGS2 FORCED OUTAGE - REBALANCE PORTFOLIO - SL,
MORTLK11,2025-06-28 17:34:32,VIC1,Change in avail - ambient conditions SL,
MORTLK12,2025-06-28 17:42:23,VIC1,Change in avail - adjusting for HCO timer SL,
